pid,Review Text,Review Rating,Review Date,Reviewer Name
IMMG7JEPJMRKYZF6,Good product and. Good quality materials used to make it . Best of luck 🤞 to company,5,01-11-2021,Doctor Pankaj
IMMG7JEPJMRKYZF6,"Initially I had doubt as I had not heard about the brand. But as soon as I received the product in my hand, I was sure it would work. I used the immersion rod and it worked well. It surely is trustworthy product as good as any other brand. Thank you Flipkart",5,01-11-2021,NITESH KUMAR SINHA
IMMG7JEPJMRKYZF6,Good product,4,01-01-2022,Lavanya P
IMMG7JEPJMRKYZF6,Wow awesome,4,01-01-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Very good.wait for 5 minutes and ready your water,5,01-02-2022,Subhra Sing
IMMG7JEPJMRKYZF6,Best quality.....,4,01-07-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Okay Not Bad Above avarage,2,01-12-2021,AJAY KUMAR
IMMG7JEPJMRKYZF6,Excellent,5,12-08-2025,Flipkart Customer
IMMG7JEPJMRKYZF6,"Don't buy this product 
Money loss",1,01-08-2025,Flipkart Customer
IMMG7JEPJMRKYZF6,Not good mony Los,1,31-07-2025,Ibrahim Jamal
IMMG7JEPJMRKYZF6,Okey doke,3,01-07-2025,dhasthagir a
IMMG7JEPJMRKYZF6,Poor quality last time I purchased good quality but now it is very very bad low quality power cable is very delicate,1,01-06-2025,Mahesh Kamera
IMMG7JEPJMRKYZF6,Don't Buy this worst product I Switched On switch It's suddenly blasted,1,01-07-2024,Satheesh kumar
IMMG7JEPJMRKYZF6,Super,5,01-05-2024,Flipkart Customer
IMMG7JEPJMRKYZF6,Worst product. Don't buy,1,01-01-2024,Barun Jha
IMMG7JEPJMRKYZF6,Superb product,5,01-11-2023,Salkapuram Lavanya
IMMG7JEPJMRKYZF6,Long life used product....,4,01-08-2023,Nagarajan M
IMMG7JEPJMRKYZF6,Awesome heeter,5,01-03-2023,Bhanu Prakash
IMMG7JEPJMRKYZF6,Auper,5,01-01-2023,Pandu Lucky
IMMG7JEPJMRKYZF6,It heats the water very quickly,5,01-01-2023,Aarush Varma
IMMG7JEPJMRKYZF6,Low quality,1,01-01-2023,rishabh pratap singh rajawat
IMMG7JEPJMRKYZF6,Average,1,01-01-2023,Kishan kumar Sahoo
IMMG7JEPJMRKYZF6,"Good product. (please use this in pure water where salinity is less).

thanks to flipkart",4,01-01-2023,DINESH KN
IMMG7JEPJMRKYZF6,Nice product,5,01-12-2022,Neelam Bhosale
IMMG7JEPJMRKYZF6,"Nice product, but not sure of free shock as I have not tried myself.",2,01-12-2022,Peihau Lawrence
IMMG7JEPJMRKYZF6,"When the water heater is installed, the wire smells burnt. Please do not buy electrical items online. Not good.",2,01-10-2022,Ramesh Geedi
IMMG7JEPJMRKYZF6,Very good product,5,01-10-2022,Madhu Babu Pingula
IMMG7JEPJMRKYZF6,Excellent item,5,01-09-2022,Md Faiyaz Ahamad
IMMG7JEPJMRKYZF6,"Very disappointed with this product
It suddenly get brust though it was not attach to the plug",1,01-09-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,It's good,5,01-09-2022,Siddardha Madala
IMMG7JEPJMRKYZF6,Wire damaged after the first use,1,01-08-2022,Shiva Mottu
IMMG7JEPJMRKYZF6,The product is very nice,5,01-08-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Nice product value for money,5,01-08-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Very Poor quality and Depective peace not heat water properly,1,01-08-2022,ASHOK SOLANKE
IMMG7JEPJMRKYZF6,Very good,5,01-08-2022,Kartik Oraon
IMMG7JEPJMRKYZF6,Good..,5,01-08-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Goods,3,01-08-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Best heater,5,01-07-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,"After two month of purchase their is diffract in it …,,,,,",1,01-07-2022,Dr Sunil Thakur
IMMG7JEPJMRKYZF6,Very nice quick hot water but shock carefully. handling,5,01-07-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,good product,4,01-05-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,"Very useful, and safe product.",5,01-04-2022,Flipkart Indran
IMMG7JEPJMRKYZF6,Nice bro,3,01-02-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Very bad quality of this product,1,01-01-2022,Virendra Kumar
IMMG7JEPJMRKYZF6,"Awesome,",5,01-01-2022,Aamir Sir
IMMG7JEPJMRKYZF6,Nice product and shock proof fast heating,5,01-01-2022,Flipkart Customer
IMMG7JEPJMRKYZF6,Really very nice product quick eat water I am used very nice product good quality,4,01-01-2022,RAMESH VISHNU
IMMG7JEPJMRKYZF6,Worest working,1,01-01-2022,Madgula Srikanth
IMMG7JEPJMRKYZF6,Not working properly,1,01-01-2022,Flipkart Customer
FANHFHVETQ3WUMU2,"Good quality high speed BLDC Fan by Polycab. Impressive speed with remote control features. Fan look very decent at the price range and white colour looks beautiful for living room. I must say, one should go for bldc energy saving fan for daily use. Good air circulation with 6 speed remote control and added advance features make fan even worth buy. Packaging was also good.",5,01-06-2024,Sushant Chavan
FANHFHVETQ3WUMU2,"1. Speed: Is fast enough. I expected it to be faster.
2. Noise: noisier compared to a Polycab Silencio Mini and a Crompton Energion Cromair that I have in my other rooms.
3. Bill savings: it saves me a considerable amount in electricity bills indeed.
4. Design and looks: Design is premium. The Copper-ish projection on the wings makes it look very premium.
5. Fan start-up and speed-changing is slower than my Crompton Energion Cromair, but as fast as Polycab Silencio Mini.",4,01-11-2024,Binaya Kumar Sahu
FANHFHVETQ3WUMU2,Good product,4,01-11-2024,Anita Rani Jha
FANHFHVETQ3WUMU2,Polycab wizzy Neo 1200 mm is very beautiful and attractive ceiling fan. It's speed is very fast and value for money. Polycab is very innovative company which design beautiful and dynamic fans. Thanks Polycab for designed such a beautiful fans.,5,01-06-2024,Flipkart Customer
FANHFHVETQ3WUMU2,Remote is not working properly. Rather all things are fine,3,01-12-2024,Anand Suman
FANHFHVETQ3WUMU2,Superb bldc fan... Go for it without any hesitancy,5,01-08-2024,PRATIK Chakraborty
FANHFHVETQ3WUMU2,Speed is not good,3,01-11-2024,TUSHAR GUPTA
FANHFHVETQ3WUMU2,Nice to fan,4,01-07-2025,Prakash Rann
FANHFHVETQ3WUMU2,"Nice fan better than atomberg and Crompton, air flow is good silent fan",5,05-08-2025,Rishi Yadav
FANHFHVETQ3WUMU2,supar speed cool air best product highly recomented,5,02-08-2025,Raman Kumar
FANHFHVETQ3WUMU2,It's ok.ok. nosey,3,01-07-2025,Druvijay Sahani
FANHFHVETQ3WUMU2,Not good speed...I choose wrong company I think...Better to buy bajaj fan...price also less...But polycab fan price high performance also waste...,3,01-06-2025,Bibhuti bhusan patra
FANHFHVETQ3WUMU2,Excellent fan by design and performance.,5,01-06-2025,Amit Prajapati
FANHFHVETQ3WUMU2,Great product at Great price. The colour is on a bit darker side.,5,01-05-2025,Flipkart Customer
FANHFHVETQ3WUMU2,"Quick installation, good airflow.",5,01-03-2025,Chirag Sehrawat
FANHFHVETQ3WUMU2,Thanks Flipkart,5,01-06-2024,Kabir Mondal
FANHFHVETQ3WUMU2,Do more noise but not as much faster!,3,13-08-2025,Flipkart Customer
FANHFHVETQ3WUMU2,"Good bldc fan, very good working",4,13-08-2025,Flipkart Customer
FANHFHVETQ3WUMU2,Good pro,4,12-08-2025,Flipkart Customer
FANHFHVETQ3WUMU2,Nice product,5,12-08-2025,Karthi Yadav
FANHFHVETQ3WUMU2,"Good design, good performance",5,12-08-2025,Bharath Poojary
FANHFHVETQ3WUMU2,Very good packing. Nise design.,5,11-08-2025,SADIQULLA Chilamathur
FANHFHVETQ3WUMU2,Very good product value for money,5,10-08-2025,Rohan Ahamed
FANHFHVETQ3WUMU2,Product is very good fan speed very good air delivery very good,5,09-08-2025,Nitin Mohurle
FANHFHVETQ3WUMU2,Very nice,5,09-08-2025,Chandraprakash Maurya
FANHFHVETQ3WUMU2,Very good beautiful,5,09-08-2025,Harish Chandra
FANHFHVETQ3WUMU2,Very good quality off the product,5,09-08-2025,Sohan PATRA
FANHFHVETQ3WUMU2,"This is not a high-speed fan west money. dont buy this product,",1,08-08-2025,VIJAY KUMAR KAMAT
FANHFHVETQ3WUMU2,Very thin blade dnt buy,1,08-08-2025,Vinay Sharma
FANHFHVETQ3WUMU2,Very good fan.,5,08-08-2025,Sumanta Das
FANHFHVETQ3WUMU2,"Good, Recommendable",4,07-08-2025,Jahar Bera
FANHFHVETQ3WUMU2,Fan not moving.,3,07-08-2025,Hemant Mahanto
FANHFHVETQ3WUMU2,Bad product .,1,07-08-2025,Nitin Bhardwaj
FANHFHVETQ3WUMU2,Nice fan,3,05-08-2025,Malathi malathi
FANHFHVETQ3WUMU2,Vhre good,5,05-08-2025,Anamika konwar
FANHFHVETQ3WUMU2,Best in this price range,5,02-08-2025,Govind Chandrakar
FANHFHVETQ3WUMU2,Good fan.. with very good airflow,4,01-08-2025,Swarup Dutta
FANHFHVETQ3WUMU2,Good product go for it,5,30-07-2025,BIJILI PRAVEEN
FANHFHVETQ3WUMU2,Best fan in this price range,5,29-07-2025,Gourav Kumar Singh
FANHFHVETQ3WUMU2,Look good and power also good.,4,28-07-2025,NavalSingh Gour
FANHFHVETQ3WUMU2,High speed fan very nice,5,27-07-2025,Vaskar Modak
FANHFHVETQ3WUMU2,Nice throw of air delivery. Make noise as an induction fan. But good BLDC fan.,4,27-07-2025,Durga Prasad
FANHFHVETQ3WUMU2,Excellent Product with Better price..,5,25-07-2025,Flipkart Customer
FANHFHVETQ3WUMU2,Good product.,4,20-07-2025,Sankar Behera
FANHFHVETQ3WUMU2,"Worst fan ever.
It doesn't throw air at all.
Moves slower than Rs1100 fan",1,20-07-2025,Taher Betma
FANHFHVETQ3WUMU2,Good fan,5,19-07-2025,Mohd Anwar Idrishi
FANHFHVETQ3WUMU2,Not suggest to turn off automatically without set timer and speed is very low,1,16-07-2025,Rahul Rawal
FANHFHVETQ3WUMU2,Nice Fan Thank You flipkart love Uhh so much🥰,5,18-07-2025,Sujeet kumar gupta Sujeet kumar gupta
FANHFHVETQ3WUMU2,Good quality,5,17-07-2025,Aditi Raj
FANHFHVETQ3WUMU2,"NOT GOOD SPEED .
REMOTE NOT WORKING PROPER.
IT NOT A BRAND.
WE ARE PAYING MONEY FOR A GOOD PRODUCT",2,17-07-2025,Akhtar Zamaan
REMGD5VYHBTPNE3V,Thank you it's working in daikin ac,5,08-08-2025,Deepali Pandey
REMGD5VYHBTPNE3V,Product is good but this remote not working in my split AC,1,01-07-2025,ROHIT ARORA
REMGD5VYHBTPNE3V,Working properly....Worth for money 🥰🥰,5,01-06-2025,Urvashi Kalwani
REMGD5VYHBTPNE3V,Works as expected...,5,01-06-2025,V
REMGD5VYHBTPNE3V,Excellent product I like it,5,01-06-2025,Flipkart Customer
REMGD5VYHBTPNE3V,Nice  Good,5,01-05-2025,Flipkart Customer
REMGD5VYHBTPNE3V,Very good,5,01-05-2025,Janvi Dubey
REMGD5VYHBTPNE3V,Go for it,5,01-04-2025,Flipkart Customer
REMGD5VYHBTPNE3V,The product is really good worty of money.,5,01-04-2025,Flipkart Customer
REMGD5VYHBTPNE3V,Best product,5,01-01-2025,Flipkart Customer
FANGGC4FADXVYQZH,"Do not consider any negetive comments. Really a good fan with perfect combination of remote control, pull cord, oscillation, air flow, jerk free and silent operation in normal speed etc. Go ahead. Only one thing may be said to drop the price a little.",5,01-05-2023,Bibhuti Ranjan Mishra
FANGGC4FADXVYQZH,Wow  very nice Super Atomberg,5,01-02-2023,Masud Gazi (Bubai)
FANGGC4FADXVYQZH,"Super silent, made in India .What else you wanted",5,01-05-2023,viswanath Maddileti
FANGGC4FADXVYQZH,I would rate this fan 3.5 star. Silent operation and decent air flow. I wouldn't say it has the most powerful air flow but it's good. But i have a problem with the remote it doesn't work from a distance more than 5 feet. Which doesn't serve the purpose of the remote.,4,01-05-2023,Samyak jain
FANGGC4FADXVYQZH,Very happy with new member...,5,01-07-2024,Shivkumar Jha
FANGGC4FADXVYQZH,"Excellent fan from atomberg, remote is awesome, previously used effecio wall fan, this is better than it.",5,01-04-2023,Flipkart Customer
FANGGC4FADXVYQZH,Excellent,5,01-01-2023,Pranav Sanjeev
FANGGC4FADXVYQZH,Good product atomberg! working superb,5,01-07-2023,SP kumar
FANGGC4FADXVYQZH,Very good product.i like it,5,01-11-2022,Mohammed shafi
FANGGC4FADXVYQZH,"Good product ,Silent operation , cooling wind ,cute remote with mind blowing features,speed 5+booster",5,01-07-2024,Flipkart Customer
FANGGC4FADXVYQZH,"Fan is really Osm but, its Speed is only 1500rpm which is not Too much Speed of fan.. Company should upgrade into 2300 rpm speed",5,01-05-2024,Ansh kumar
FANGGC4FADXVYQZH,"Good product During rotating small sound appears but rotating well. I hope no problem in it
Clarified by the company.",5,01-06-2023,UVenkatesh Bhat
FANGGC4FADXVYQZH,"Not silent at all makes some noise.
Can be looked for some other brands",3,01-09-2024,Bhupendra Arya
FANGGC4FADXVYQZH,"It doesn't seem that fast, the rpm has been mentioned wrongly.",3,01-09-2024,Rikshit Shah
FANGGC4FADXVYQZH,"I had high hopes for this fan, but it has been nothing but a letdown. The airflow is weak, and if you place it more than 3-4 meters away, you can barely feel a breeze. The worst part, though, is the noise. Not only does the wind create noise, but the fan itself rattles like something is loose inside, making it unbearable. I filed a complaint through their portal within the first week, and it's been another disappointment. No follow-up, no solution. I will not be recommending this to anyone, ...
READ MORE",2,01-09-2024,Sidharth Pk
FANGGC4FADXVYQZH,Awesome.,4,01-05-2025,MRINAL KANTI GHOSH
FANGGC4FADXVYQZH,I have been using the Atomberg Wall Fan for a week now and I love its performance. I would recommend this wall fan for those who prioritize power and quietness. Highly recommended.,5,01-03-2023,Ameya Nadkarni
FANGGC4FADXVYQZH,Fan quality very good,5,01-06-2025,Virender Thakur
FANGGC4FADXVYQZH,Overall happy with the fan. The airflow is superb. The remote functions smoothly. It is perfect for my pooja room.,5,01-04-2023,Flipkart Customer
FANGGC4FADXVYQZH,Product is good but I hate the procedure adapted in installation of the fan.,3,01-04-2023,KOLA UMAMAHESWARARAO
FANGGC4FADXVYQZH,Product works good but it has a noise,3,01-03-2025,Dileep kumar A
FANGGC4FADXVYQZH,"Not upto the mark.
They can improve the quality of product",3,01-01-2025,Ashok Reddy
FANGGC4FADXVYQZH,Okay but price too high,3,01-06-2024,Shailendra Bhadaoria
FANGGC4FADXVYQZH,"Good,The noise is very loud when the fan is running",3,01-06-2024,Thomaskutty Antony
FANGGC4FADXVYQZH,"Price is very high, quality is good",3,01-12-2023,Basavaraju B
FANGGC4FADXVYQZH,Air flow is not so good as compared to other 400mm wall fan.,3,01-10-2023,Rakesh Kumar Behera
FANGGC4FADXVYQZH,Received it yesterday..So far its good,4,01-04-2023,nikhil krishna
FANGGC4FADXVYQZH,Verry good,5,01-06-2024,Atiful Sabji
FANGGC4FADXVYQZH,"EVERY THING PERFECT OK.
[=Installation , demonstration, working =]",5,01-05-2023,Thomas George
FANGGC4FADXVYQZH,"Really good product. It's not generating any noise, but can't expect very high speed.",5,13-08-2025,Naga Raga
FANGGC4FADXVYQZH,Not at all good...very light wind getting,2,13-08-2025,Christymol George
FANGGC4FADXVYQZH,"Good quality
Fast delivery also",5,11-08-2025,Ashraf Ambalathingel
FANGGC4FADXVYQZH,Good performance cool Air,5,10-08-2025,Sandeep MR
FANGGC4FADXVYQZH,Worth for money but fan speed is low,5,08-08-2025,Flipkart Customer
FANGGC4FADXVYQZH,Very nice product,5,06-08-2025,Radheshyam Meher
FANGGC4FADXVYQZH,Zero air through,1,06-08-2025,Kunal Kaushik
FANGGC4FADXVYQZH,Best product,5,06-08-2025,Amin Ali
FANGGC4FADXVYQZH,Head not down 90 degrees,1,03-08-2025,Sankar Gowri
FANGGC4FADXVYQZH,Very good product. We are using more than 20 fans at our shop,5,01-08-2025,Raminder Singh
FANGGC4FADXVYQZH,Looking good low sound  go it,5,01-08-2025,shahul hammed
FANGGC4FADXVYQZH,"Not good this product,sellar is chip
don't purchased this product.",1,01-05-2025,Waish Ali Khan
FANGGC4FADXVYQZH,"Very Bad quality fan
Do not buy this product 
West My Mony🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬",1,01-05-2025,Souvik Halder
FANGGC4FADXVYQZH,"Good product, must buy",5,26-07-2025,Arunlal M
FANGGC4FADXVYQZH,Good fan,4,24-07-2025,DILIP KUMAR SAH
FANGGC4FADXVYQZH,Good product worth buying .,5,21-07-2025,MAHESH S
FANGGC4FADXVYQZH,Value for,4,21-07-2025,Tanveer Alam
FANGGC4FADXVYQZH,"Product is very good
but delivery agent not check the product properly",5,19-07-2025,Rajinder singh
FANGGC4FADXVYQZH,Nice fan,4,18-07-2025,Dipesh M
FANGGC4FADXVYQZH,Wall fan very high sounf,3,01-07-2025,Suryadeo Kumar
FANGGC4FADXVYQZH,"Worst... Too slow, Full of Noise",1,01-07-2025,Azam
MIXH3CJZZAGHQ2FU,Best product,5,01-05-2025,Suntu Dutta
MIXH3CJZZAGHQ2FU,Satisfied with the quality,5,01-05-2025,A P
MIXH3CJZZAGHQ2FU,osm nutri mixer,5,01-09-2024,Riya Thakur
MIXH3CJZZAGHQ2FU,Super,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Very useful product for a small family.,5,01-05-2025,Sagar Goswami
MIXH3CJZZAGHQ2FU,Exllent product,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Nice build quality...looks good.....works great,5,01-05-2025,Vallal Perumal
MIXH3CJZZAGHQ2FU,"Good product, I must say  worth every single penny!",5,01-05-2025,pappu sharma
MIXH3CJZZAGHQ2FU,Nice product,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,According to the price it's an amazing product. Totally perfect and it's worth of money  literally amazing product 🥰,5,01-05-2025,shivansh sisodiya
MIXH3CJZZAGHQ2FU,The product is very good in this price.... Quality also good ....and the sound is also less than other brands I loved it ..i grind paste and powder it's perfect .,5,01-05-2025,Chandan Kumar
MIXH3CJZZAGHQ2FU,Very good quality product with powerful and speedy performance also east to use design and comfortable for storing .,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,GOOD PRODUCT,5,01-08-2024,Anupam Shukla
MIXH3CJZZAGHQ2FU,Worth it,5,01-05-2025,Pungpo Thongam
MIXH3CJZZAGHQ2FU,Very good,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Nice good product,5,01-05-2025,Rishi Chada
MIXH3CJZZAGHQ2FU,Good product,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Very nice product,5,01-05-2025,Ankita Das
MIXH3CJZZAGHQ2FU,Good working,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Best quality,5,01-05-2025,Pratap thakur
MIXH3CJZZAGHQ2FU,great for this price value for money,5,01-07-2024,ankit agarwal
MIXH3CJZZAGHQ2FU,EXCELLENT PRODUCT,5,01-09-2024,Santosh das Sanntosh das
MIXH3CJZZAGHQ2FU,Very nice and very powerful product,5,01-07-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,GOOD NUTRI MIXER,5,01-09-2024,Om Prakash
MIXH3CJZZAGHQ2FU,"Worth it .. good product 
Affordable price",5,01-02-2025,Sakshi Joshi
MIXH3CJZZAGHQ2FU,GOOD NUTRI,5,01-09-2024,Flipkart Customer
MIXH3CJZZAGHQ2FU,Very good product,5,01-05-2025,Sukhwant Singh
MIXH3CJZZAGHQ2FU,Amazing must buy,5,01-05-2025,Gurpreet Kaur
MIXH3CJZZAGHQ2FU,Product is good,5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Best mixer grinder,5,01-05-2025,Aabid Khan
MIXH3CJZZAGHQ2FU,Nice product with good quality,5,01-05-2025,Suman Chouhan
MIXH3CJZZAGHQ2FU,"Super product,faces no issue till now",5,01-05-2025,Flipkart Customer
MIXH3CJZZAGHQ2FU,Powerfull grinder,5,01-05-2025,Sunit Singh
MIXH3CJZZAGHQ2FU,best quality,5,01-05-2025,RUMIT MAKWANA
MIXH3CJZZAGHQ2FU,I love it i🤎,5,01-05-2025,Harsh Pandey
MIXH3CJZZAGHQ2FU,Awesome product,5,01-05-2025,Flipkart Customer
REMFKKZW4ZYYJNTG,Its very nice like it,4,01-06-2021,Flipkart Customer
REMFKKZW4ZYYJNTG,"The battery given by the supplier are of pure local and even the batteries are not working. Other the the remote looks nice.
Am in urgent of remote so not returned the product just because of batteries.",3,01-09-2020,Venkatesh TN
REMFKKZW4ZYYJNTG,It's good,5,01-03-2021,Archana Nayak
REMFKKZW4ZYYJNTG,Nice quality product,4,01-10-2021,Raju Shaw
REMFKKZW4ZYYJNTG,Just God..go ft it,5,01-06-2020,Sunil Karennnavar
REMFKKZW4ZYYJNTG,It was an amazing product from flip kart,5,01-03-2020,Saivarun Reddy
REMFKKZW4ZYYJNTG,It's working and that's all I need ....,4,01-07-2021,RAJAT GURUNG
REMFKKZW4ZYYJNTG,Very Good service and product,4,01-07-2021,Flipkart Customer
REMFKKZW4ZYYJNTG,"I m so happy, it's work great  thank u Flipkart",4,01-07-2020,Flipkart Customer
ACNGB2YAZEB79THV,"After using it for a month, I am reviewing this product. Daikin is the leader in the ACs, it will continue.

Product: within 20mins room it will spread the chilled cooling, where AC will start reducing the power usage capacity. After 2 to 3 hrs it will runs on 10% usage capacity which is less than a ceiling fan usage. I received a power bill which is very less compared to my old AC.

I can only say that anyone loves it for its performance.",5,01-04-2023,B Gowtham Reddy
ACNGB2YAZEB79THV,"I already had 2 Daikin ACs at my home which were performing very well, so I bought 2 more ACs from Flipkart, which I got earlier, the service dealer in Ma Sharda Refrigeration Banda UP got them installed on time, but after installation the service engineer did not give me any bill and on the next day of service dealer was cancelled my installation ticket and called me to generate the ticket again from customer care, I generated the installation ticket again but the service dealer again cancel...
READ MORE",5,01-03-2025,Malyaj Saini
ACNGB2YAZEB79THV,good product cooling with in 5-10 minutes power chill mode is awesome there is no sound in input device excellent product worth of money,5,01-03-2019,Flipkart Customer
ACNGB2YAZEB79THV,Daikin Ac is good but installation boy come very late and not doing proper installation,4,01-03-2021,Gonuguntla Bharath
ACNGB2YAZEB79THV,Product is good as far as the cooling is concerned. This model is far better than the new model 2023.Go for this one if u wanna 1.5 ton capacity.,5,01-03-2023,RUPESH SINHA
ACNGB2YAZEB79THV,Best performance,5,01-10-2023,ikram ansari
ACNGB2YAZEB79THV,Ac is the best of class that you can ask for. Their services are top notch and quality is unmatched in the market.,5,01-03-2022,SOURAV GUPTA
ACNGB2YAZEB79THV,"Super fast delivery and installation team was too good .thank you flipcart.
Satisfied with Daikin AC cooling . Happy",5,01-04-2023,Flipkart Customer
ACNGB2YAZEB79THV,"Its good for 200 square feet room and it is very effective in cooling and i got it from 42,799/- and installation done within 24hours and daikin is best in all.",5,01-04-2019,Rohith Karne
ACNGB2YAZEB79THV,Hi this is my first AC . I went through lot of review related to Daikin . this is most suitable and efficient AC as per my choice . Installation person also behaves very good and done work very efficiently. I brought microtek stabilizer separately to provide double safety .combination look amazing . blindly go for it . thanks,4,01-04-2023,Vishal Ambare
ACNGB2YAZEB79THV,Ac is awesome. Room gets chilled within few minutes. Overall a good product from daikin.,5,01-03-2019,P.Subham Patri
ACNGB2YAZEB79THV,"In one word this product is just awesome.
I have tried Samsung, Hitachi AC but they don't cool as fast as this cools
On 28 degree Celsius if you stand in front of the blower you will ended up having cold",5,01-06-2023,Faruk Ahamed
ACNGB2YAZEB79THV,"Very nice AC, cooling is also very good, it consumed around 2.5 units electricity in night for 6 hrs.",5,01-06-2022,NITESH GUPTA
ACNGB2YAZEB79THV,"Very good product, this one has 5.20 Iseer rating compared to 4.7 of previous model with same specifications. Cooling is excellent , silent machine and installation was good, completed within 2 hours. Service charge was bit high but product is one of best in market. Go ahead with the purchase",5,01-03-2022,Hiran Shanth Antony
ACNGB2YAZEB79THV,"Good cooling with Great electricity consumption.
Simply superb.",5,01-05-2022,vishnu kumar
ACNGB2YAZEB79THV,"Energy efficient with superb cooling, absolutely premium product",5,01-03-2023,Abhishek Kumar
ACNGB2YAZEB79THV,"AC cooling is very good. within 2-3 minutes my room is made like a Ice house.
Thank you Daikin and keep it up....",5,01-04-2023,ABHISHEK GAUTAM
ACNGB2YAZEB79THV,Good,5,01-05-2022,Somanath Chebrolu
ACNGB2YAZEB79THV,Very Nice  Ac,5,01-10-2023,AMIT RAWAT
ACNGB2YAZEB79THV,Latest model and best in class efficiency and cooling.... Works at 54 degree celcius. It also got wifi connectivity which makes it easy to control from your smartphone. This one is my third AC from daikin. Highly recommended.,5,01-04-2022,Pavmaan Dahiya
ACNGB2YAZEB79THV,"Daikin is a very good AC. In fact this is my 5th Daikin AC. I have installed 4 nos at my different homes before. Performance and look is very good. I have given a 4 star here for the poor service from flipkart. I am a regular customer of Flipkart but received such poor response for first time. They didn't provide the copper pipe and electric wire those were supposed to be provided along with the package. I had to go to the extend of consumer forum of GoI to resolve the issue. Finally the issu...
READ MORE",4,01-03-2022,Bidyadhar Barah
ACNGB2YAZEB79THV,"Well..To be Honest Flipkart customer care was the most pathetic service...

If you get the right product and no missing accessories then you should be happy

Incase of any missing or anything which requires customer assistance..You will regret for sure",2,01-09-2023,Flipkart Customer
ACNGB2YAZEB79THV,After 2mints my room feel like as Kashmir 🥶,5,01-03-2025,Alok Majhi
ACNGB2YAZEB79THV,Great buy,5,01-04-2019,Nilesh Bamboriya
ACNGB2YAZEB79THV,Amazing product. It works with Google home & Alexa. It comes with built in wi-fi. We can control it with daikin ac manager app from any where.,5,01-09-2020,Ranjith Patel
ACNGB2YAZEB79THV,Durability issue. The AC stopped working in just about a week. Giving C3 error.,4,01-07-2022,Amit Haldar
ACNGB2YAZEB79THV,I liked the triple display to see the energy consumption and room temperature. Saving electricity bill by using less power. What I don't like the remote. Now have to press and hold to see triple display every time. When I press display now it goes to good sleep mode which I don't use and have to cancel,5,01-03-2024,Chandrasekaran Ramachandran
ACNGB2YAZEB79THV,"Fully satisfied with this purchase, scheduled delivery by filpkart and installation by Jeevas is smooth. Initially I was sceptical about the installation part of this online purchase, but I must say I am fully satisfied with Jeevas Installation. AC is fully features loaded, Colling is awesome but temperature display on the indoor unit is missing. Overall great product, go for it.",5,01-05-2019,Dipayan Karuri
ACNGB2YAZEB79THV,"I have been using this product for a week now. so far its best in this price segment. my room is size almost170 ft with a big window. i was being skeptical but its one of the best AC in the Indian market . AND delivery by Flipkart(Delhivery) was very fast but 3 things i didn't like

1) The remote i received is not same as it showed in pictures (yet to confirm by Diakin/Flipkart its original or not)

2) 1600 for just installation is hefty price to pay ( there are many other way you shoul...
READ MORE",4,01-06-2020,Shresth saini
ACNGB2YAZEB79THV,"Nyc Product
But service is very bad",3,01-05-2022,Garima Yadav
ACNGB2YAZEB79THV,Product is undoubtedly good but installation partner jeevs are big ZERO!! And you need to clean filters every 15 days or there will be no cooling!,4,01-05-2019,Sukrit Saxena
ACNGB2YAZEB79THV,Cooling good,5,01-05-2022,Irfan Ahmed
ACNGB2YAZEB79THV,"Highly recommended , very nice ac excellent cooling and energy efficient. Good job DAIKIN",4,01-09-2019,Ramkumar Gupta
ACNGB2YAZEB79THV,Superb product with best colling ever,5,01-07-2022,Amar pal singh
ACNGB2YAZEB79THV,"Product is good. After watching soo many reviews i decided to purchase this product but at installation I got bill of 6000 from technician which includes 6 feet of extra copper pipe, L stand, and wires.",5,01-05-2025,Anikesh Kumar
ACNGB2YAZEB79THV,"Room becomes chill in 5 mins in peak summer , excelant product",5,01-06-2022,Sureshivr Inuganti
ACNGB2YAZEB79THV,Instant cooling. Only 400 extra in electricity bil. Value for money.,5,01-06-2019,Flipkart Customer
